"date","symbol","company","sector","adjusted","simple_return","log_return"
2021-03-08,"AAPL","Apple Inc.","Information Technology",115.502792,-0.0416735085790508,-0.0425667538311165
2021-03-09,"AAPL","Apple Inc.","Information Technology",120.197945,0.0406496926931429,0.0398452226192809
2021-03-10,"AAPL","Apple Inc.","Information Technology",119.096138,-0.00916660430425835,-0.00920887614595944
2021-03-11,"AAPL","Apple Inc.","Information Technology",121.061539,0.0165026425961856,0.0163679537840027
2021-03-12,"AAPL","Apple Inc.","Information Technology",120.13839,-0.00762545237426723,-0.00765467478708803
2021-03-15,"AAPL","Apple Inc.","Information Technology",123.076584,0.0244567452585306,0.0241624674624488
2021-03-16,"AAPL","Apple Inc.","Information Technology",124.644943,0.0127429519818327,0.0126624437891927
2021-03-17,"AAPL","Apple Inc.","Information Technology",123.840919,-0.00645051440233719,-0.00647140887221731
2021-03-18,"AAPL","Apple Inc.","Information Technology",119.642067,-0.033905207050345,-0.0344933202365194
2021-03-19,"AAPL","Apple Inc.","Information Technology",119.106049,-0.00448018003567256,-0.00449024611874371
2021-03-22,"AAPL","Apple Inc.","Information Technology",122.481003,0.0283357061067486,0.0279416760837421
2021-03-23,"AAPL","Apple Inc.","Information Technology",121.637268,-0.00688870093593204,-0.00691253756825194
2021-03-24,"AAPL","Apple Inc.","Information Technology",119.205315,-0.0199934858780288,-0.0201960602763753
2021-03-25,"AAPL","Apple Inc.","Information Technology",119.70163,0.00416353079558571,0.00415488728461977
2021-03-26,"AAPL","Apple Inc.","Information Technology",120.31707,0.0051414504547683,0.00512827832831064
2021-03-29,"AAPL","Apple Inc.","Information Technology",120.495743,0.00148501787817808,0.00148391632954059
2021-03-30,"AAPL","Apple Inc.","Information Technology",119.016716,-0.0122745166192303,-0.0123504706711435
2021-03-31,"AAPL","Apple Inc.","Information Technology",121.250153,0.0187657421164267,0.0185918378377714
2021-04-01,"AAPL","Apple Inc.","Information Technology",122.093872,0.0069584984358742,0.0069343998145257
2021-04-05,"AAPL","Apple Inc.","Information Technology",124.972511,0.0235772602903444,0.0233036096311192
2021-04-06,"AAPL","Apple Inc.","Information Technology",125.280235,0.00246233349668398,0.00245930692083451
2021-04-07,"AAPL","Apple Inc.","Information Technology",126.957787,0.0133903963382571,0.0133015373404612
2021-04-08,"AAPL","Apple Inc.","Information Technology",129.399658,0.0192337237258239,0.0190510937163575
2021-04-09,"AAPL","Apple Inc.","Information Technology",132.020203,0.0202515604793949,0.0200492248094895
2021-04-12,"AAPL","Apple Inc.","Information Technology",130.273178,-0.0132330125261208,-0.0133213490070485
2021-04-13,"AAPL","Apple Inc.","Information Technology",133.439667,0.024306530696595,0.0240158282055196
2021-04-14,"AAPL","Apple Inc.","Information Technology",131.057373,-0.0178529672140142,-0.0180142539478032
2021-04-15,"AAPL","Apple Inc.","Information Technology",133.509155,0.0187076998712616,0.0185348631121283
2021-04-16,"AAPL","Apple Inc.","Information Technology",133.171692,-0.00252763939671392,-0.00253083927039555
2021-04-19,"AAPL","Apple Inc.","Information Technology",133.846634,0.00506820924074455,0.00505540909927049
2021-04-20,"AAPL","Apple Inc.","Information Technology",132.129395,-0.0128299005262994,-0.0129129145051685
2021-04-21,"AAPL","Apple Inc.","Information Technology",132.516525,0.00292993092112481,0.00292564703913634
2021-04-22,"AAPL","Apple Inc.","Information Technology",130.968018,-0.0116853879167145,-0.011754198640709
2021-04-23,"AAPL","Apple Inc.","Information Technology",133.330475,0.0180384267554542,0.0178776647199017
2021-04-26,"AAPL","Apple Inc.","Information Technology",133.727539,0.00297804384181486,0.0029736182534732
2021-04-27,"AAPL","Apple Inc.","Information Technology",133.399979,-0.00244945807310494,-0.00245246290333689
2021-04-28,"AAPL","Apple Inc.","Information Technology",132.595932,-0.00602733977941629,-0.00604557751209356
2021-04-29,"AAPL","Apple Inc.","Information Technology",132.496658,-0.000748695668883781,-0.000748976081457187
2021-04-30,"AAPL","Apple Inc.","Information Technology",130.491562,-0.015133181698817,-0.0152488567982383
2021-05-03,"AAPL","Apple Inc.","Information Technology",131.563583,0.00821525149649145,0.0081816900033651
2021-05-04,"AAPL","Apple Inc.","Information Technology",126.908142,-0.0353854835346039,-0.036026722253168
2021-05-05,"AAPL","Apple Inc.","Information Technology",127.156326,0.0019556192068434,0.00195370947300511
2021-05-06,"AAPL","Apple Inc.","Information Technology",128.784241,0.0128024696152357,0.0127212108084702
2021-05-07,"AAPL","Apple Inc.","Information Technology",129.470337,0.00532748412905576,0.00531334328665789
2021-05-10,"AAPL","Apple Inc.","Information Technology",126.129395,-0.0258046906914284,-0.0261434725375542
2021-05-11,"AAPL","Apple Inc.","Information Technology",125.194733,-0.00741034237102305,-0.0074379353582188
2021-05-12,"AAPL","Apple Inc.","Information Technology",122.072563,-0.0249385091943125,-0.0252547424799481
2021-05-13,"AAPL","Apple Inc.","Information Technology",124.260078,0.0179197925089849,0.017761125740388
2021-05-14,"AAPL","Apple Inc.","Information Technology",126.725983,0.0198447082899788,0.0196503689309324
2021-05-17,"AAPL","Apple Inc.","Information Technology",125.552681,-0.0092585748575333,-0.00930170186454848
2021-05-18,"AAPL","Apple Inc.","Information Technology",124.140762,-0.0112456300315882,-0.0113093402201168
2021-05-19,"AAPL","Apple Inc.","Information Technology",123.981674,-0.00128151299731829,-0.001282334837307
2021-05-20,"AAPL","Apple Inc.","Information Technology",126.586784,0.0210120569915841,0.0207943481153334
2021-05-21,"AAPL","Apple Inc.","Information Technology",124.717453,-0.0147671892825715,-0.014877309679437
2021-05-24,"AAPL","Apple Inc.","Information Technology",126.377975,0.0133142712592118,0.0132264153157298
2021-05-25,"AAPL","Apple Inc.","Information Technology",126.179123,-0.00157347037725523,-0.00157470958184103
2021-05-26,"AAPL","Apple Inc.","Information Technology",126.129395,-0.000394106400628587,-0.000394184080966475
2021-05-27,"AAPL","Apple Inc.","Information Technology",124.568314,-0.0123768214380161,-0.0124540522016829
2021-05-28,"AAPL","Apple Inc.","Information Technology",123.902122,-0.00534800527203086,-0.0053623570439969
2021-06-01,"AAPL","Apple Inc.","Information Technology",123.57399,-0.00264831622496353,-0.00265182921809259
2021-06-02,"AAPL","Apple Inc.","Information Technology",124.349564,0.00627619129235858,0.00625657802542179
2021-06-03,"AAPL","Apple Inc.","Information Technology",122.838203,-0.0121541318793849,-0.0122285973306502
2021-06-04,"AAPL","Apple Inc.","Information Technology",125.17485,0.0190221522533996,0.0188434932127333
2021-06-07,"AAPL","Apple Inc.","Information Technology",125.184792,7.94249004492135e-05,7.94217464594738e-05
2021-06-08,"AAPL","Apple Inc.","Information Technology",126.020012,0.00667189669492755,0.00664973809748481
2021-06-09,"AAPL","Apple Inc.","Information Technology",126.407799,0.00307718586790805,0.00307246102181313
2021-06-10,"AAPL","Apple Inc.","Information Technology",125.393593,-0.0080232866011693,-0.00805564636913214
2021-06-11,"AAPL","Apple Inc.","Information Technology",126.626556,0.00983274320881768,0.00978471635649569
2021-06-14,"AAPL","Apple Inc.","Information Technology",129.73877,0.0245778934396668,0.0242807164944461
2021-06-15,"AAPL","Apple Inc.","Information Technology",128.903549,-0.006437713260269,-0.00645852470309638
2021-06-16,"AAPL","Apple Inc.","Information Technology",129.410645,0.00393391806458323,0.0039262004426206
2021-06-17,"AAPL","Apple Inc.","Information Technology",131.041321,0.0126007872072659,0.0125220579652456
2021-06-18,"AAPL","Apple Inc.","Information Technology",129.718887,-0.0100917328206728,-0.010142999561471
2021-06-21,"AAPL","Apple Inc.","Information Technology",131.548447,0.0141040371399426,0.0140055006356228
2021-06-22,"AAPL","Apple Inc.","Information Technology",133.218887,0.0126982874985973,0.0126183403292925
2021-06-23,"AAPL","Apple Inc.","Information Technology",132.940491,-0.00208976374348471,-0.00209195034659082
2021-06-24,"AAPL","Apple Inc.","Information Technology",132.65213,-0.00216909835243507,-0.00217145425366994
2021-06-25,"AAPL","Apple Inc.","Information Technology",132.353836,-0.00224869363198313,-0.00225122574017789
2021-06-28,"AAPL","Apple Inc.","Information Technology",134.014343,0.0125459680669928,0.0124679195279755
2021-06-29,"AAPL","Apple Inc.","Information Technology",135.555527,0.0115001421900044,0.0114345181990636
2021-06-30,"AAPL","Apple Inc.","Information Technology",136.181992,0.004621464088292,0.00461081791114815
2021-07-01,"AAPL","Apple Inc.","Information Technology",136.490204,0.00226323609659049,0.00226067883550574
2021-07-02,"AAPL","Apple Inc.","Information Technology",139.164917,0.0195963733778286,0.0194068366066995
2021-07-06,"AAPL","Apple Inc.","Information Technology",141.213211,0.0147184652867648,0.0146111999167307
2021-07-07,"AAPL","Apple Inc.","Information Technology",143.748749,0.0179553880408541,0.0177960940254893
2021-07-08,"AAPL","Apple Inc.","Information Technology",142.4263,-0.00919972527900056,-0.00924230409507043
2021-07-09,"AAPL","Apple Inc.","Information Technology",144.28566,0.0130548922495354,0.0129704116064708
2021-07-12,"AAPL","Apple Inc.","Information Technology",143.679138,-0.00420361940334204,-0.00421247944961145
2021-07-13,"AAPL","Apple Inc.","Information Technology",144.812653,0.0078892107495802,0.00785825363797876
2021-07-14,"AAPL","Apple Inc.","Information Technology",148.302704,0.0241004561942525,0.023814623557854
2021-07-15,"AAPL","Apple Inc.","Information Technology",147.636505,-0.00449215679843576,-0.00450227685340909
2021-07-16,"AAPL","Apple Inc.","Information Technology",145.558395,-0.0140758547487968,-0.0141758591328154
2021-07-19,"AAPL","Apple Inc.","Information Technology",141.640762,-0.0269145108394469,-0.0272833392368579
2021-07-20,"AAPL","Apple Inc.","Information Technology",145.319748,0.025974062466566,0.0256424661820152
2021-07-21,"AAPL","Apple Inc.","Information Technology",144.57402,-0.00513163565353839,-0.00514484771481705
2021-07-22,"AAPL","Apple Inc.","Information Technology",145.966064,0.00962859025432093,0.00958253080155647
2021-07-23,"AAPL","Apple Inc.","Information Technology",147.716064,0.0119890880937914,0.0119177882911261
2021-07-26,"AAPL","Apple Inc.","Information Technology",148.143631,0.002894519312402,0.00289033825752938
2021-07-27,"AAPL","Apple Inc.","Information Technology",145.936249,-0.0149002828207984,-0.0150124072191113
2021-07-28,"AAPL","Apple Inc.","Information Technology",144.156403,-0.0121960514416126,-0.0122710335578402
2021-07-29,"AAPL","Apple Inc.","Information Technology",144.812653,0.00455234721693215,0.00454201662476983
2021-07-30,"AAPL","Apple Inc.","Information Technology",145.031403,0.00151057242214877,0.00150943265528358
2021-08-02,"AAPL","Apple Inc.","Information Technology",144.693329,-0.00233103998862926,-0.00233376109183325
2021-08-03,"AAPL","Apple Inc.","Information Technology",146.522888,0.012644390813622,0.0125651180419579
2021-08-04,"AAPL","Apple Inc.","Information Technology",146.115204,-0.00278239123979039,-0.00278626928546011
2021-08-05,"AAPL","Apple Inc.","Information Technology",146.224579,0.000748553175889896,0.0007482731496955
2021-08-06,"AAPL","Apple Inc.","Information Technology",145.527527,-0.00476699611492821,-0.00477839447930695
2021-08-09,"AAPL","Apple Inc.","Information Technology",145.477722,-0.000342237657896792,-0.000342296234569162
2021-08-10,"AAPL","Apple Inc.","Information Technology",144.989792,-0.00335398433032933,-0.00335962154405411
2021-08-11,"AAPL","Apple Inc.","Information Technology",145.248688,0.00178561536249388,0.00178402304661063
2021-08-12,"AAPL","Apple Inc.","Information Technology",148.265991,0.020773358035427,0.0205605341645745
2021-08-13,"AAPL","Apple Inc.","Information Technology",148.475128,0.00141055274098561,0.00140955884598615
2021-08-16,"AAPL","Apple Inc.","Information Technology",150.486633,0.0135477573051831,0.0134568069691463
2021-08-17,"AAPL","Apple Inc.","Information Technology",149.560547,-0.0061539419251941,-0.00617295547144536
2021-08-18,"AAPL","Apple Inc.","Information Technology",145.746613,-0.0255009364200842,-0.0258317209586201
2021-08-19,"AAPL","Apple Inc.","Information Technology",146.085175,0.00232294935045932,0.00232025547463532
2021-08-20,"AAPL","Apple Inc.","Information Technology",147.568924,0.0101567390393996,0.0101055059806079
2021-08-23,"AAPL","Apple Inc.","Information Technology",149.082581,0.0102572883163395,0.0102050393194792
2021-08-24,"AAPL","Apple Inc.","Information Technology",148.99292,-0.000601418350813276,-0.000601599275374731
2021-08-25,"AAPL","Apple Inc.","Information Technology",147.738205,-0.00842130619360977,-0.00845696573367949
2021-08-26,"AAPL","Apple Inc.","Information Technology",146.921646,-0.00552706728770655,-0.00554239803960144
2021-08-27,"AAPL","Apple Inc.","Information Technology",147.977203,0.00718448934338779,0.0071588038512127
2021-08-30,"AAPL","Apple Inc.","Information Technology",152.478271,0.0304173069144982,0.0299638725336688
2021-08-31,"AAPL","Apple Inc.","Information Technology",151.19368,-0.008424747943266,-0.00846043671954444
2021-09-01,"AAPL","Apple Inc.","Information Technology",151.870819,0.00447861974124852,0.004468620567736
2021-09-02,"AAPL","Apple Inc.","Information Technology",153.006042,0.00747492512040773,0.0074471263110274
2021-09-03,"AAPL","Apple Inc.","Information Technology",153.65332,0.00423040810375318,0.00422148508388265
2021-09-07,"AAPL","Apple Inc.","Information Technology",156.033325,0.0154894472830134,0.0153707103378427
2021-09-08,"AAPL","Apple Inc.","Information Technology",154.459915,-0.0100838074174219,-0.0101349933938417
2021-09-09,"AAPL","Apple Inc.","Information Technology",153.424286,-0.00670483989324997,-0.00672741831196078
2021-09-10,"AAPL","Apple Inc.","Information Technology",148.345673,-0.0331017541773014,-0.0336620157225376
2021-09-13,"AAPL","Apple Inc.","Information Technology",148.923233,0.00389333903928567,0.00388577960944403
2021-09-14,"AAPL","Apple Inc.","Information Technology",147.499207,-0.00956214803636446,-0.00960815891739042
2021-09-15,"AAPL","Apple Inc.","Information Technology",148.405411,0.00614378896287879,0.0061249928384628
2021-09-16,"AAPL","Apple Inc.","Information Technology",148.166412,-0.00161044667030354,-0.00161174483347803
2021-09-17,"AAPL","Apple Inc.","Information Technology",145.447861,-0.0183479572954768,-0.0185183687507111
2021-09-20,"AAPL","Apple Inc.","Information Technology",142.340942,-0.0213610497853934,-0.0215924989422787
2021-09-21,"AAPL","Apple Inc.","Information Technology",142.828873,0.00342790340673715,0.00342204153798153
2021-09-22,"AAPL","Apple Inc.","Information Technology",145.238739,0.0168724008625344,0.0167316429830153
2021-09-23,"AAPL","Apple Inc.","Information Technology",146.214645,0.00671932300376128,0.00669684897030276
2021-09-24,"AAPL","Apple Inc.","Information Technology",146.304245,0.000612797712568523,0.00061261002872115
2021-09-27,"AAPL","Apple Inc.","Information Technology",144.760742,-0.0105499536257476,-0.0106059989185079
2021-09-28,"AAPL","Apple Inc.","Information Technology",141.315262,-0.0238012043348051,-0.0240890292266398
2021-09-29,"AAPL","Apple Inc.","Information Technology",142.2314,0.00648293741973898,0.00646201356428833
2021-09-30,"AAPL","Apple Inc.","Information Technology",140.906982,-0.00931171316600982,-0.00935533819408185
2021-10-01,"AAPL","Apple Inc.","Information Technology",142.052139,0.00812704227814639,0.00809419571365666
2021-10-04,"AAPL","Apple Inc.","Information Technology",138.556854,-0.0246056484936142,-0.0249134266739617
2021-10-05,"AAPL","Apple Inc.","Information Technology",140.5186,0.0141584190414716,0.0140591247623982
2021-10-06,"AAPL","Apple Inc.","Information Technology",141.404877,0.00630718637959677,0.00628737932049805
2021-10-07,"AAPL","Apple Inc.","Information Technology",142.689453,0.00908438257048226,0.00904336777605685
2021-10-08,"AAPL","Apple Inc.","Information Technology",142.301086,-0.00272176388537973,-0.00272547461939432
2021-10-11,"AAPL","Apple Inc.","Information Technology",142.211472,-0.00062974923466158,-0.000629947610000237
2021-10-12,"AAPL","Apple Inc.","Information Technology",140.916931,-0.00910292947393148,-0.00914461429861468
2021-10-13,"AAPL","Apple Inc.","Information Technology",140.319458,-0.00423989506271612,-0.00424890890530794
2021-10-14,"AAPL","Apple Inc.","Information Technology",143.157486,0.020225477210723,0.020023658955826
2021-10-15,"AAPL","Apple Inc.","Information Technology",144.232971,0.00751260049369675,0.00748452145398915
2021-10-18,"AAPL","Apple Inc.","Information Technology",145.935806,0.0118061424388188,0.0117369936606107
2021-10-19,"AAPL","Apple Inc.","Information Technology",148.136536,0.0150801236538207,0.0149675489386016
2021-10-20,"AAPL","Apple Inc.","Information Technology",148.634445,0.00336114920359683,0.00335551316712124
2021-10-21,"AAPL","Apple Inc.","Information Technology",148.853531,0.00147399211535391,0.00147290685528834
2021-10-22,"AAPL","Apple Inc.","Information Technology",148.066849,-0.0052849401335331,-0.00529895482933451
2021-10-25,"AAPL","Apple Inc.","Information Technology",148.017044,-0.000336368338600844,-0.000336424923119694
2021-10-26,"AAPL","Apple Inc.","Information Technology",148.694199,0.00457484477260605,0.00456441197710511
2021-10-27,"AAPL","Apple Inc.","Information Technology",148.226181,-0.00314752023379204,-0.00315248409424029
2021-10-28,"AAPL","Apple Inc.","Information Technology",151.930588,0.0249915836393302,0.0246844014730803
2021-10-29,"AAPL","Apple Inc.","Information Technology",149.17218,-0.0181557120018518,-0.0183225493939512
2021-11-01,"AAPL","Apple Inc.","Information Technology",148.335709,-0.00560741956040321,-0.00562320015740081
2021-11-02,"AAPL","Apple Inc.","Information Technology",149.391266,0.00711600063879422,0.00709080138091611
2021-11-03,"AAPL","Apple Inc.","Information Technology",150.855103,0.00979867859209395,0.0097509828580371
2021-11-04,"AAPL","Apple Inc.","Information Technology",150.327332,-0.00349852931392053,-0.00350466347881717
2021-11-05,"AAPL","Apple Inc.","Information Technology",150.865845,0.00358226939063879,0.00357586834593526
2021-11-08,"AAPL","Apple Inc.","Information Technology",150.028137,-0.00555266833258396,-0.00556814170096143
2021-11-09,"AAPL","Apple Inc.","Information Technology",150.397125,0.00245945865474555,0.00245643913621585
2021-11-10,"AAPL","Apple Inc.","Information Technology",147.515045,-0.0191631322739713,-0.0193491250633153
2021-11-11,"AAPL","Apple Inc.","Information Technology",147.465179,-0.000338040096181242,-0.000338097244613422
2021-11-12,"AAPL","Apple Inc.","Information Technology",149.579391,0.0143370252851351,0.014235222021699
2021-11-15,"AAPL","Apple Inc.","Information Technology",149.589355,6.66134547908739e-05,6.66112362130988e-05
2021-11-16,"AAPL","Apple Inc.","Information Technology",150.586609,0.00666661073577059,0.00664448715817478
2021-11-17,"AAPL","Apple Inc.","Information Technology",153.069794,0.0164900784770311,0.0163555935635014
2021-11-18,"AAPL","Apple Inc.","Information Technology",157.43779,0.0285359762096499,0.0281364087987237
2021-11-19,"AAPL","Apple Inc.","Information Technology",160.110458,0.0169760258956886,0.0168335434313285
2021-11-22,"AAPL","Apple Inc.","Information Technology",160.579178,0.00292747897829397,0.00292320225635301
2021-11-23,"AAPL","Apple Inc.","Information Technology",160.968124,0.00242214466934172,0.00241921600508732
2021-11-24,"AAPL","Apple Inc.","Information Technology",161.496674,0.00328356936060225,0.00327819021870379
2021-11-26,"AAPL","Apple Inc.","Information Technology",156.380707,-0.0316784666413626,-0.0321910842987547
2021-11-29,"AAPL","Apple Inc.","Information Technology",159.801315,0.0218735933966585,0.0216377986099667
2021-11-30,"AAPL","Apple Inc.","Information Technology",164.847473,0.0315777000958973,0.0310893779785886
2021-12-01,"AAPL","Apple Inc.","Information Technology",164.318924,-0.00320629118773327,-0.00321144235302739
2021-12-02,"AAPL","Apple Inc.","Information Technology",163.311676,-0.0061298356603163,-0.00614870023359249
2021-12-03,"AAPL","Apple Inc.","Information Technology",161.396927,-0.0117245076830881,-0.0117937817250233
2021-12-06,"AAPL","Apple Inc.","Information Technology",164.867416,0.0215028195673142,0.0212748954942601
2021-12-07,"AAPL","Apple Inc.","Information Technology",170.711349,0.0354462582224254,0.034832501156056
2021-12-08,"AAPL","Apple Inc.","Information Technology",174.600677,0.0227830664029254,0.0225274081802471
2021-12-09,"AAPL","Apple Inc.","Information Technology",174.082108,-0.00297002857554776,-0.00297444786285972
2021-12-10,"AAPL","Apple Inc.","Information Technology",178.958725,0.0280133154178026,0.0276281196901405
2021-12-13,"AAPL","Apple Inc.","Information Technology",175.258881,-0.0206742867664037,-0.0208909918518048
2021-12-14,"AAPL","Apple Inc.","Information Technology",173.852737,-0.00802323963257538,-0.00805559902064878
2021-12-15,"AAPL","Apple Inc.","Information Technology",178.809143,0.0285092204214192,0.028110394991856
2021-12-16,"AAPL","Apple Inc.","Information Technology",171.788391,-0.0392639430076571,-0.0400555622708119
2021-12-17,"AAPL","Apple Inc.","Information Technology",170.671463,-0.00650176646686214,-0.00652299501586384
2021-12-20,"AAPL","Apple Inc.","Information Technology",169.285278,-0.00812194947904081,-0.00815511219671983
2021-12-21,"AAPL","Apple Inc.","Information Technology",172.516403,0.0190868635369461,0.018906994510326
2021-12-22,"AAPL","Apple Inc.","Information Technology",175.159149,0.0153188100032437,0.0152026617004992
2021-12-23,"AAPL","Apple Inc.","Information Technology",175.797394,0.00364380053022514,0.00363717797171947
2021-12-27,"AAPL","Apple Inc.","Information Technology",179.836319,0.022974885509395,0.0227149368239479
2021-12-28,"AAPL","Apple Inc.","Information Technology",178.799164,-0.00576721657653598,-0.00578391118862953
2021-12-29,"AAPL","Apple Inc.","Information Technology",178.888916,0.00050197102711288,0.000501845081802621
2021-12-30,"AAPL","Apple Inc.","Information Technology",177.712143,-0.00657823316454105,-0.00659996509790339
2021-12-31,"AAPL","Apple Inc.","Information Technology",177.083878,-0.00353529584075748,-0.0035415597666768
2022-01-03,"AAPL","Apple Inc.","Information Technology",181.511703,0.0250041113285311,0.0246966236345525
2022-01-04,"AAPL","Apple Inc.","Information Technology",179.208038,-0.012691550803201,-0.0127727765194523
2022-01-05,"AAPL","Apple Inc.","Information Technology",174.441132,-0.0265998448127644,-0.0269600221547748
2022-01-06,"AAPL","Apple Inc.","Information Technology",171.529114,-0.0166934137987594,-0.016834319159635
2022-01-07,"AAPL","Apple Inc.","Information Technology",171.698654,0.000988403636248083,0.000987915487006497
2022-01-10,"AAPL","Apple Inc.","Information Technology",171.718597,0.000116151172623541,0.000116144427598108
2022-01-11,"AAPL","Apple Inc.","Information Technology",174.600677,0.0167837383390688,0.0166444477863319
2022-01-12,"AAPL","Apple Inc.","Information Technology",175.049454,0.00257030503953892,0.00256700745486516
2022-01-13,"AAPL","Apple Inc.","Information Technology",171.718597,-0.0190280913415475,-0.019211455241197
2022-01-14,"AAPL","Apple Inc.","Information Technology",172.596207,0.00511074522697157,0.00509772969579103
2022-01-18,"AAPL","Apple Inc.","Information Technology",169.335144,-0.0188941753511419,-0.0190749509749892
2022-01-19,"AAPL","Apple Inc.","Information Technology",165.774902,-0.0210248263644552,-0.0212489956745534
2022-01-20,"AAPL","Apple Inc.","Information Technology",164.059631,-0.0103469884723563,-0.0104008906970918
2022-01-21,"AAPL","Apple Inc.","Information Technology",161.965378,-0.0127651938946517,-0.012847369052472
2022-01-24,"AAPL","Apple Inc.","Information Technology",161.177521,-0.00486435440542098,-0.00487622388452369
2022-01-25,"AAPL","Apple Inc.","Information Technology",159.34256,-0.0113847203295801,-0.0114500223614122
2022-01-26,"AAPL","Apple Inc.","Information Technology",159.252823,-0.00056317031683177,-0.000563328956798337
2022-01-27,"AAPL","Apple Inc.","Information Technology",158.784103,-0.00294324452885849,-0.00294758439064502
2022-01-28,"AAPL","Apple Inc.","Information Technology",169.863693,0.0697777031243488,0.067450872800551
2022-01-31,"AAPL","Apple Inc.","Information Technology",174.301498,0.0261256830204439,0.0257902373169099
2022-02-01,"AAPL","Apple Inc.","Information Technology",174.131989,-0.000972504550706759,-0.000972977740067549
2022-02-02,"AAPL","Apple Inc.","Information Technology",175.358597,0.00704412788852942,0.00701943391685234
2022-02-03,"AAPL","Apple Inc.","Information Technology",172.426651,-0.0167197163421649,-0.0168610685942117
2022-02-04,"AAPL","Apple Inc.","Information Technology",172.137085,-0.00167935756056631,-0.0016807692621974
2022-02-07,"AAPL","Apple Inc.","Information Technology",171.408157,-0.00423457850468436,-0.00424356972389983
2022-02-08,"AAPL","Apple Inc.","Information Technology",174.573502,0.0184667115929611,0.0182982723930731
2022-02-09,"AAPL","Apple Inc.","Information Technology",176.021378,0.00829379019961465,0.00825958571475383
2022-02-10,"AAPL","Apple Inc.","Information Technology",171.867477,-0.0235988437722604,-0.0238817562897813
2022-02-11,"AAPL","Apple Inc.","Information Technology",168.392593,-0.0202183918717792,-0.0204255810007679
2022-02-14,"AAPL","Apple Inc.","Information Technology",168.632233,0.00142310297460654,0.00142209132324389
2022-02-15,"AAPL","Apple Inc.","Information Technology",172.536499,0.0231525487775518,0.0228885948919908
2022-02-16,"AAPL","Apple Inc.","Information Technology",172.29686,-0.00138891771531763,-0.00138988315557587
2022-02-17,"AAPL","Apple Inc.","Information Technology",168.632233,-0.0212692616684947,-0.0214987117364149
2022-02-18,"AAPL","Apple Inc.","Information Technology",167.05455,-0.00935576177776171,-0.00939980181763023
2022-02-22,"AAPL","Apple Inc.","Information Technology",164.078934,-0.0178122415701937,-0.0179727888737142
2022-02-23,"AAPL","Apple Inc.","Information Technology",159.835175,-0.025864130736003,-0.0262044889040194
2022-02-24,"AAPL","Apple Inc.","Information Technology",162.501251,0.016680158169189,0.0165425721935097
2022-02-25,"AAPL","Apple Inc.","Information Technology",164.608154,0.0129654571090041,0.0128821250888977
2022-02-28,"AAPL","Apple Inc.","Information Technology",164.877747,0.00163778642460194,0.00163644671498808
2022-03-01,"AAPL","Apple Inc.","Information Technology",162.960571,-0.0116278638863255,-0.0116959961658276
2022-03-02,"AAPL","Apple Inc.","Information Technology",166.315643,0.0205882440114916,0.0203791708781713
2022-03-03,"AAPL","Apple Inc.","Information Technology",165.986115,-0.0019813409854657,-0.00198330643809985
2022-03-04,"AAPL","Apple Inc.","Information Technology",162.930603,-0.0184082385445314,-0.0185797785959325
2022-03-07,"AAPL","Apple Inc.","Information Technology",159.066299,-0.023717484185583,-0.0240032715307468
2022-03-08,"AAPL","Apple Inc.","Information Technology",157.209015,-0.0116761627804014,-0.0117448644740925
2022-03-09,"AAPL","Apple Inc.","Information Technology",162.710938,0.0349975031648154,0.0343990143132782
2022-03-10,"AAPL","Apple Inc.","Information Technology",158.287445,-0.0271862055149606,-0.0275625876846712
2022-03-11,"AAPL","Apple Inc.","Information Technology",154.502991,-0.0239087439941935,-0.0241991969339486
2022-03-14,"AAPL","Apple Inc.","Information Technology",150.399017,-0.0265624242834239,-0.0269215797835889
2022-03-15,"AAPL","Apple Inc.","Information Technology",154.862457,0.0296773216277073,0.0292454731860232
2022-03-16,"AAPL","Apple Inc.","Information Technology",159.355865,0.0290154766174218,0.0286024971833365
2022-03-17,"AAPL","Apple Inc.","Information Technology",160.384354,0.00645403920338927,0.00643330107434181
2022-03-18,"AAPL","Apple Inc.","Information Technology",163.739426,0.0209189482410485,0.0207031513507401
2022-03-21,"AAPL","Apple Inc.","Information Technology",165.137375,0.00853764444001399,0.00850140487464923
2022-03-22,"AAPL","Apple Inc.","Information Technology",168.572327,0.0208005728563871,0.0205871947919958
2022-03-23,"AAPL","Apple Inc.","Information Technology",169.960297,0.00823367645627859,0.00819996466386552
2022-03-24,"AAPL","Apple Inc.","Information Technology",173.814621,0.022677790448907,0.0224244720093996
2022-03-25,"AAPL","Apple Inc.","Information Technology",174.463669,0.00373413925863016,0.00372718466819144
2022-03-28,"AAPL","Apple Inc.","Information Technology",175.342377,0.0050366245593516,0.00502398319464614
2022-03-29,"AAPL","Apple Inc.","Information Technology",178.697449,0.0191344046852975,0.0189536441544069
2022-03-30,"AAPL","Apple Inc.","Information Technology",177.509201,-0.00664949615481089,-0.00667170255000293
2022-03-31,"AAPL","Apple Inc.","Information Technology",174.353836,-0.0177757827888594,-0.0179356695914148
2022-04-01,"AAPL","Apple Inc.","Information Technology",174.05426,-0.00171820710615166,-0.00171968491701424
2022-04-04,"AAPL","Apple Inc.","Information Technology",178.178207,0.0236934562819663,0.0234171227007938
2022-04-05,"AAPL","Apple Inc.","Information Technology",174.803162,-0.0189419629753037,-0.0191236600814051
